,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
780,780,0,15145.589569269372,2024-12-11 05:00:00+00:00,1.05241,0.0,2024-12-11 07:00:00+00:00,1.05241,0.0,0.0,0.0,Long,Closed,780
781,781,0,15186.137498661139,2024-12-11 21:00:00+00:00,1.0496,0.0,2024-12-11 22:00:00+00:00,1.0496,0.0,0.0,0.0,Short,Closed,781
782,782,0,15172.260431193587,2024-12-11 23:00:00+00:00,1.05056,0.0,2024-12-12 00:00:00+00:00,1.05056,0.0,0.0,0.0,Short,Closed,782
783,783,0,15171.682770411893,2024-12-12 01:00:00+00:00,1.0506,0.0,2024-12-12 02:00:00+00:00,1.05056,0.0,0.6068673108184157,3.807348182003414e-05,Short,Closed,783
784,784,0,15220.097948750583,2024-12-12 19:00:00+00:00,1.04727,0.0,2024-12-12 20:00:00+00:00,1.04727,0.0,0.0,0.0,Long,Closed,784
785,785,0,15228.968317111594,2024-12-12 21:00:00+00:00,1.04666,0.0,2024-12-12 23:00:00+00:00,1.04727,0.0,9.289670673437286,0.0005828062599124342,Long,Closed,785
786,786,0,15212.736058618659,2024-12-13 00:00:00+00:00,1.04796,0.0,2024-12-13 01:00:00+00:00,1.04711,0.0,12.930825649826147,0.0008110996602923955,Short,Closed,786
787,787,0,15244.65892400241,2024-12-13 03:00:00+00:00,1.04602,0.0,2024-12-13 05:00:00+00:00,1.04651,0.0,7.4698828727632645,0.0004684422859984864,Long,Closed,787
788,788,0,15238.643097084583,2024-12-13 06:00:00+00:00,1.04658,0.0,2024-12-13 07:00:00+00:00,1.04637,0.0,3.200115050387467,0.00020065355730090447,Short,Closed,788
789,789,0,15205.562985796763,2024-12-13 15:00:00+00:00,1.04892,0.0,2024-12-16 00:00:00+00:00,1.05103,0.0,32.08373790002952,0.0020115928764823736,Long,Closed,789
790,790,0,15171.49209384064,2024-12-16 01:00:00+00:00,1.05191,0.0,2024-12-16 05:00:00+00:00,1.05191,0.0,0.0,0.0,Short,Closed,790
791,791,0,15181.305944875954,2024-12-17 03:00:00+00:00,1.05123,0.0,2024-12-17 04:00:00+00:00,1.05123,0.0,0.0,0.0,Long,Closed,791
792,792,0,15192.14477994055,2024-12-17 05:00:00+00:00,1.05048,0.0,2024-12-17 06:00:00+00:00,1.05048,0.0,0.0,0.0,Long,Closed,792
793,793,0,15202.41981427546,2024-12-17 07:00:00+00:00,1.04977,0.0,2024-12-17 08:00:00+00:00,1.04977,0.0,0.0,0.0,Long,Closed,793
794,794,0,15219.672555677153,2024-12-17 09:00:00+00:00,1.04858,0.0,2024-12-17 12:00:00+00:00,1.04977,0.0,18.111410341256487,0.0011348681073452137,Long,Closed,794
795,795,0,15197.317104118385,2024-12-17 13:00:00+00:00,1.05048,0.0,2024-12-17 14:00:00+00:00,1.05048,0.0,0.0,0.0,Short,Closed,795
796,796,0,15220.789878090813,2024-12-17 19:00:00+00:00,1.04886,0.0,2024-12-17 20:00:00+00:00,1.04886,0.0,0.0,0.0,Long,Closed,796
797,797,0,15211.942858332575,2024-12-17 23:00:00+00:00,1.04947,0.0,2024-12-18 00:00:00+00:00,1.04947,0.0,0.0,0.0,Short,Closed,797
798,798,0,15201.07946100273,2024-12-18 01:00:00+00:00,1.05022,0.0,2024-12-18 04:00:00+00:00,1.05022,0.0,0.0,0.0,Short,Closed,798
799,799,0,15425.063211044118,2024-12-18 21:00:00+00:00,1.03497,0.0,2024-12-19 01:00:00+00:00,1.03774,0.0,42.727425094593855,0.002676406079403371,Long,Closed,799
800,800,0,15377.422641805815,2024-12-19 02:00:00+00:00,1.03901,0.0,2024-12-19 07:00:00+00:00,1.03901,0.0,0.0,0.0,Short,Closed,800
801,801,0,15350.091173705074,2024-12-19 08:00:00+00:00,1.04086,0.0,2024-12-19 09:00:00+00:00,1.04086,0.0,0.0,0.0,Short,Closed,801
802,802,0,15371.948564589187,2024-12-19 12:00:00+00:00,1.03938,0.0,2024-12-19 15:00:00+00:00,1.03938,0.0,0.0,0.0,Long,Closed,802
803,803,0,15426.865343602956,2024-12-19 16:00:00+00:00,1.03568,0.0,2024-12-20 13:00:00+00:00,1.03958,0.0,60.164774840051905,0.0037656418971111004,Long,Closed,803
804,804,0,15337.960350876125,2024-12-20 17:00:00+00:00,1.04286,0.0,2024-12-20 18:00:00+00:00,1.04286,0.0,0.0,0.0,Short,Closed,804
805,805,0,15314.17100520323,2024-12-20 19:00:00+00:00,1.04448,0.0,2024-12-23 07:00:00+00:00,1.04286,0.0,24.808957028431905,0.0015510110294119316,Short,Closed,805
806,806,0,15386.704375430993,2024-12-24 00:00:00+00:00,1.04004,0.0,2024-12-24 02:00:00+00:00,1.04004,0.0,0.0,0.0,Long,Closed,806
807,807,0,15396.919246282006,2024-12-24 19:00:00+00:00,1.03935,0.0,2024-12-24 20:00:00+00:00,1.03935,0.0,0.0,0.0,Short,Closed,807
808,808,0,15392.328279075131,2024-12-26 00:00:00+00:00,1.03966,0.0,2024-12-26 08:00:00+00:00,1.03966,0.0,0.0,0.0,Long,Closed,808
809,809,0,15351.574239388347,2024-12-26 22:00:00+00:00,1.04242,0.0,2024-12-27 00:00:00+00:00,1.04201,0.0,6.294145438147098,0.00039331555419107615,Short,Closed,809
810,810,0,15369.604216047608,2024-12-27 01:00:00+00:00,1.04132,0.0,2024-12-27 02:00:00+00:00,1.04132,0.0,0.0,0.0,Long,Closed,810
811,811,0,15356.626618935563,2024-12-27 07:00:00+00:00,1.0422,0.0,2024-12-27 11:00:00+00:00,1.0422,0.0,0.0,0.0,Short,Closed,811
812,812,0,15348.526743950797,2024-12-30 00:00:00+00:00,1.04275,0.0,2024-12-30 01:00:00+00:00,1.04275,0.0,0.0,0.0,Long,Closed,812
813,813,0,15318.411430182467,2024-12-30 11:00:00+00:00,1.0448,0.0,2024-12-30 12:00:00+00:00,1.0448,0.0,0.0,0.0,Short,Closed,813
814,814,0,15382.308077441368,2024-12-30 18:00:00+00:00,1.04046,0.0,2024-12-30 21:00:00+00:00,1.04046,0.0,0.0,0.0,Short,Closed,814
815,815,0,15381.421080089422,2024-12-30 22:00:00+00:00,1.04052,0.0,2024-12-30 23:00:00+00:00,1.04052,0.0,0.0,0.0,Short,Closed,815
816,816,0,15383.490899723844,2024-12-31 05:00:00+00:00,1.04038,0.0,2024-12-31 06:00:00+00:00,1.04038,0.0,0.0,0.0,Long,Closed,816
